Year,Month,F.L(cm),B.W(g),Mat.
2020,3,37.8,714.01,3
2020,3,41.1,940.55,3
2020,3,37.4,733.68,3
2020,3,38.1,706.21,3
2020,3,38.8,778.67,3
2020,3,38.6,844.7,3
2020,3,34.6,541.54,3
2020,3,35.8,618.83,3
2020,3,37.3,635.18,3
2020,3,34.1,542.28,3
2020,3,34.6,487.8,3
2020,3,36.2,643.82,3
2020,3,35.3,567.52,3
2020,3,34.5,546.97,3
2020,3,35.3,543.35,3
2020,3,29.7,316.89,3
2020,3,30.6,331.22,3
2020,3,29.5,335.46,3
2020,3,29.7,311.81,3
2020,3,29.2,286.57,3
2020,4,35.3,614.99,3
2020,4,34.9,581.87,3
2020,4,35,598.14,3
2020,4,35.6,576.61,3
2020,4,35.2,565.6,3
2020,4,35,618.47,3
2020,4,34.6,596.96,3
2020,4,35.6,631.81,3
2020,4,33.7,511.56,3
2020,4,35.6,642.44,3
2020,4,34.6,549.67,3
2020,4,35.7,585.05,3
2020,4,36.3,599.33,3
2020,4,35.1,517.07,3
2020,4,35.3,546.45,3
2020,4,35.3,540.18,3
2020,4,33.6,527.75,3
2020,4,27.4,218.65,3
2020,4,29,268.35,3
2020,5,39.8,788.9,3
2020,5,39.4,912.53,3
2020,5,38.6,742.38,3
2020,5,39,837.07,3
2020,5,36.7,692.64,3
2020,5,30.5,407.91,3
2020,5,28.2,271.11,3
2020,5,28.7,301.33,3
2020,5,29,316.16,3
2020,5,29.7,324.39,3
2020,5,29.9,350.19,3
2020,5,28.8,300.07,3
2020,5,30.4,357.8,3
2020,5,27.6,292.58,3
2020,6,34.2,595.44,3
2020,6,37.3,673.61,3
2020,6,35.4,643.03,3
2020,6,34.5,602.33,3
2020,6,32.8,464.56,3
2020,6,30.7,423.89,3
2020,6,32.6,492.83,3
2020,6,32.1,481.63,3
2020,6,31.1,470.54,3
2020,6,32.9,474.23,3
2020,6,32.4,507.06,3
2020,6,31.9,460.22,3
2020,6,31.4,436.33,3
2020,6,32.5,487.03,3
2020,6,28.4,317.03,3
2020,6,26.7,241.2,3
2020,6,27.4,290.58,3
2021,3,33.1,522.89,3
2021,3,34.9,538.17,3
2021,3,34.1,559.96,3
2021,3,35.1,549.23,3
2021,3,34.5,551.44,3
2021,3,34.6,521.88,3
2021,3,34.5,568.32,3
2021,3,35.3,575.55,3
2021,3,34.6,517.57,3
2021,3,33.1,527.22,3
2021,3,33,521.51,3
2021,3,33.2,476.27,3
2021,3,32.9,487.59,3
2021,3,34.2,500.86,3
2021,3,34.3,556.36,3
2021,3,32.6,442.09,3
2021,3,32,430.74,3
2021,3,29.7,353.88,3
2021,3,30.3,378.2,3
2021,3,30.1,372.11,3
2021,4,38.4,801.61,3
2021,4,37.4,760.72,3
2021,4,36.5,725.42,3
2021,4,37.3,744.83,3
2021,4,37.8,746.65,3
2021,4,35.7,681.64,3
2021,4,36.2,722.42,3
2021,4,36.2,699.87,3
2021,4,37.4,772.84,3
2021,4,37.2,703.87,3
2021,4,36.2,623.74,3
2021,4,36.9,720.33,3
2021,4,37.3,752.39,3
2021,4,36.8,721.88,3
2021,4,36.5,676.08,3
2021,4,37.2,755.55,3
2021,4,35,625.8,3
2021,4,36.8,696.9,3
2021,4,36.5,689.65,3
2021,4,34.5,580.92,3
2021,4,36.4,675.03,3
2021,4,36.7,717.85,3
2021,4,34.9,594.08,3
2021,4,33.9,570.97,3
2021,4,34,493.47,3
2021,4,32.2,444.71,3
2021,4,32.5,442.03,3
2021,4,31.9,440.54,3
2021,4,33.3,462.13,3
2021,4,30.8,393.38,3
2021,4,30.8,412.73,3
2021,4,32.2,420.49,3
2021,4,32.4,449.6,3
2021,4,31.1,399.92,3
2021,4,32.4,461.53,3
2021,4,32.3,429.29,3
2021,4,32.3,463.58,3
2021,4,29.5,320.61,3
2021,4,29.7,352.05,3
2021,4,29.4,314.33,3
2021,4,28.7,270.66,3
2021,4,28.8,322.67,3
2021,4,28.8,317.11,3
2021,4,29.6,318.75,3
2021,4,29.1,321.8,3
2021,5,39,808.67,3
2021,5,41,900.22,3
2021,5,36.1,685.36,3
2021,5,38.6,748.51,3
2021,5,37.2,715.83,3
2021,5,38.2,683.47,3
2021,5,38.1,708.46,3
2021,5,41.5,883.58,3
2021,5,36.9,703.47,3
2021,5,37,786.93,3
2021,5,37.8,720.44,3
2021,5,38.5,681.45,3
2021,5,40.5,855,3
2021,5,39.4,796.54,3
2021,5,36.2,558.42,3
2021,5,34.6,558.93,3
2021,5,34,555.08,3
2021,5,34.5,523.46,3
2021,5,31.5,361.43,3
2021,5,32.2,426.56,3
2021,5,30.2,345.42,3
2021,5,30.3,326.8,3
2021,5,29.2,314.28,3
2021,5,29.6,328.87,3
2021,5,29.8,355.35,3
2021,5,30.2,350.24,3
2021,5,32,399.06,3
2021,5,28.8,280.68,3
2022,3,39,753.97,3
2022,3,38.7,712.09,3
2022,3,37,673.63,3
2022,3,37.9,673.06,3
2022,3,36.2,622.47,3
2022,3,36.7,646.26,3
2022,3,39.3,751.24,3
2022,3,38,711.28,3
2022,3,38.9,705.41,3
2022,3,37.3,688.46,3
2022,3,36.4,614.67,3
2022,3,37.6,669.38,3
2022,3,36.5,710.98,3
2022,3,37.5,653.92,3
2022,3,36.2,628.59,3
2022,3,36.2,631.41,3
2022,3,36.3,551.83,3
2022,3,35.2,584.61,3
2022,3,36,588.46,3
2022,3,37.2,614.26,3
2022,3,36.2,567.79,3
2022,3,36.2,616.72,3
2022,3,35.3,550.03,3
2022,3,37,610.9,3
2022,3,35.9,568.29,3
2022,3,37,621.09,3
2022,4,35,623.93,3
2022,4,34.8,623.48,3
2022,4,34.4,570.42,3
2022,4,37,656.2,3
2022,4,34.6,531.78,3
2022,4,35,583.23,3
2022,4,35.4,618.19,3
2022,4,36.5,701.82,3
2022,4,37,654.25,3
2022,4,36.5,626.52,3
2022,4,36,649.13,3
2022,4,35.5,646.76,3
2022,4,35,578.62,3
2022,4,37.2,669.94,3
2022,4,34,535.29,3
2022,4,35.4,603.61,3
2022,4,35,601.73,3
2022,4,36.6,634.85,3
2022,4,29.4,367.11,3
2022,4,30.4,374.14,3
2022,4,29.5,340.74,3
2022,4,27.8,315.42,3
2022,4,32.5,440.48,3
2022,4,33,438.16,3
2022,4,34.3,474.51,3
2022,4,30.8,405.63,3
2022,4,33,413.06,3
2022,4,32.2,408.68,3
2022,4,32.5,462.16,3
2022,4,31.8,447.27,3
2022,4,32,472.76,3
2022,4,29,320.07,3
2022,4,27.6,260.67,3
2022,4,29,308.51,3
2022,4,27.5,264.97,3
2022,4,27,242.65,3
2022,4,28.5,287.44,3
2022,4,29,315.31,3
2022,4,36.5,642.76,3
2022,4,36.4,583.87,3
2022,4,36.3,601.22,3
2022,4,34.6,543.18,3
2022,4,35,571.94,3
2022,4,34.5,483.14,3
2022,5,39.3,821.38,3
2022,5,38.5,843.07,3
2022,5,39,791.81,3
2022,5,37.8,841.64,3
2022,5,40,865.21,3
2022,5,40.2,944.9,3
2022,5,39.2,907.33,3
2022,5,39.5,920.11,3
2022,5,38.9,882.4,3
2022,5,41.5,1021.68,3
2022,5,38.4,842.65,3
2022,5,36.7,731.11,3
2022,5,41.2,1052.48,3
2022,5,32.9,539.15,3
2022,5,34.4,561.14,3
2022,5,34.2,570.61,3
2022,5,34.6,565.67,3
2022,5,33.8,561.33,3
2022,5,34.5,571,3
2022,5,34.4,550.63,3
2022,5,31.5,450.9,3
2022,5,32,444.4,3
2022,5,30.9,390.86,3
2022,5,31.9,451.1,3
2022,5,32.8,473.45,3
2022,5,31.4,422.05,3
2022,5,31.1,394.74,3
2022,5,32.8,466.68,3
2022,5,30.6,388.27,3
2022,5,31.2,399.75,3
2022,5,32,443.94,3
2022,5,31.5,426.83,3
2022,6,35.5,684.91,3
2022,6,37.8,840.76,3
2022,6,35.2,665.23,3
2022,6,35.4,649.01,3
2022,6,27.4,295.16,3
2023,2,38.4,740.72,3
2023,2,40.8,1009.72,3
2023,2,35.2,562.21,3
2023,2,34.6,532.64,3
2023,2,34.7,522.72,3
2023,2,35,534.11,3
2023,2,35.6,555.62,3
2023,2,34,457.95,3
2023,2,34.7,556.92,3
2023,3,43.5,1120.05,3
2023,3,43.5,1151.36,3
2023,3,41.9,1013.88,3
2023,3,40.5,976.6,3
2023,3,41.4,914.43,3
2023,3,40.5,889.13,3
2023,3,43.9,1118.02,3
2023,3,40.9,864.42,3
2023,3,37.8,666.4,3
2023,3,36.3,579.59,3
2023,3,36.8,590.09,3
2023,3,36,642.06,3
2023,3,36,603.57,3
2023,3,39,704.03,3
2023,3,37.1,569.11,3
2023,3,39,743.38,3
2023,3,34.8,482.37,3
2023,3,34,485.04,3
2023,3,34.2,464.27,3
2023,3,35.2,638.28,3
2023,3,36.7,751.08,3
2023,3,38.7,796.96,3
2023,3,37,726.72,3
2023,3,38.7,743.33,3
2023,3,36.5,736.22,3
2023,3,37.2,656.77,3
2023,3,37.3,703.22,3
2023,3,37,612.19,3
2023,3,36.5,643.35,3
2023,3,35.5,639.91,3
2023,3,33.7,505.25,3
2023,3,36.9,519.15,3
2023,3,35.2,585.51,3
2023,3,33.3,477.78,3
2023,3,34.5,524.45,3
2023,3,34.8,546.79,3
2023,3,34.5,494.91,3
2023,3,34,519.32,3
2023,3,34.1,456.2,3
2023,3,34.5,536.57,3
2023,3,35.2,559.17,3
2023,3,33.1,475.81,3
2023,3,33.3,457.18,3
2023,3,34.6,533.19,3
2023,3,32.2,485.02,3
2023,3,33.3,481.97,3
2023,4,42,1039.57,3
2023,4,39.8,838.69,3
2023,4,39,792,3
2023,4,38.5,784.7,3
2023,4,40.5,897.81,3
2023,4,36.7,704.12,3
2023,4,37.6,759.85,3
2023,4,38.6,857.51,3
2023,4,39.1,794.56,3
2023,4,38.5,745.35,3
2023,4,37.5,663.05,3
2023,4,39.2,779.54,3
2023,4,41.3,925.63,3
2023,4,38.3,707.11,3
2023,4,38.3,722.94,3
2023,4,37.6,760.76,3
2023,4,40.2,778.83,3
2023,4,38,761.96,3
2023,4,36.1,639.43,3
2023,4,35,582.58,3
2023,4,37.9,663.69,3
2023,4,36.2,637.42,3
2023,4,35.9,608.69,3
2023,4,37.5,615.04,3
2023,4,35.5,615.25,3
2023,4,36.5,680.22,3
2023,4,37.5,657.55,3
2023,4,37,653.27,3
2023,4,34.6,580.38,3
2023,4,34.9,587.93,3
2023,4,35,576.52,3
2023,4,35.7,569.04,3
2023,4,32.5,463.07,3
2023,4,34.9,498.78,3
2023,4,32.4,452.94,3
2023,4,33.9,464.55,3
2023,4,32,457.47,3
2023,4,33.5,519.13,3
2023,4,32.2,453.2,3
2023,4,33.7,523.81,3
2023,4,33.5,507.6,3
2023,4,35,493.52,3
2023,4,35.7,516.86,3
2023,4,33.7,536.03,3
2023,5,40.6,800.86,3
2023,5,38,779.21,3
2023,5,39.2,856.65,3
2023,5,36.6,747.83,3
2023,5,39.2,809.06,3
2023,5,36.3,694.62,3
2023,5,38,769.4,3
2023,5,38.1,734.5,3
2023,5,38.6,730.28,3
2023,5,38,779.43,3
2023,5,35.6,682.6,3
2023,5,36,661.83,3
2023,5,33.5,598.21,3
2023,5,37.5,642.26,3
2023,5,36,660.08,3
2023,5,35,570.78,3
2023,5,36.2,672.46,3
2023,5,35.2,618.09,3
2023,5,30.4,401.2,3
2023,5,34.3,488.7,3
2023,5,31,448.86,3
2023,5,33.7,520.33,3
2023,5,30.7,388.6,3
2023,5,35.3,535.13,3
2023,5,30.9,417.32,3
2023,5,34.4,495.27,3
2023,5,33.7,528.43,3
2023,5,29,311.02,3
2023,5,27.7,268.81,3
2023,5,28.5,306.51,3
2023,5,28.5,300.73,3
2023,5,30.2,334.39,3
2023,5,29.7,325.6,3
2023,5,28.6,295.9,3
2023,5,38,660.76,3
2023,5,38.7,743.55,3
2023,5,38.5,714.28,3
2023,5,38.2,689.21,3
2023,5,37.1,738.82,3
2023,5,37.1,705.46,3
2023,5,37,628.31,3
2023,5,38,727.73,3
2023,5,37,653.27,3
2023,5,38.3,723.28,3
2023,5,36.6,585.04,3
2023,5,35.7,592.53,3
2023,5,37,676.23,3
2023,5,35,561.37,3
2023,5,35.6,562.15,3
2023,5,34.5,491.35,3
2023,5,34.6,510,3
2023,5,35,557.93,3
2023,5,34.5,552.72,3
2023,5,33.6,455.6,3
2023,5,29.9,334.61,3
2023,5,32.5,416.3,3
2023,5,31.6,396.72,3
2023,5,34.5,452.24,3
2023,5,30.8,343.81,3
2023,6,35,615.58,3
2023,6,36.7,656.58,3
2023,6,39.8,756.8,3
2023,6,39.5,806.19,3
2023,6,41.3,898.35,3
2023,6,39.5,767.4,3
2023,6,40.3,827.56,3
2023,6,38,747.25,3
2023,6,40,814.08,3
2023,6,44,906.13,3
2023,6,39.1,747.69,3
2023,6,33.6,467.81,3
2023,6,34.2,462.84,3
2023,6,34.9,499.67,3
2023,6,38,596.77,3
2023,6,36.2,511.69,3
2023,6,35,482.67,3
2023,6,35.8,519.15,3
2023,6,34,440.44,3
2023,6,34,444,3
2024,1,40.2,937.46,3
2024,1,41.4,1063.72,3
2024,1,41.2,924.55,3
2024,1,40.1,925,3
2024,1,39,966.18,3
2024,1,38.6,910.85,3
2024,1,38.8,664.58,3
2024,1,36.9,650.87,3
2024,1,38.4,710.13,3
2024,1,36.8,663.5,3
2024,2,41.5,791.63,3
2024,2,41.4,983.55,3
2024,2,41,938.85,3
2024,2,40,844.9,3
2024,2,41.6,903.63,3
2024,2,37.9,768.29,3
2024,2,39.4,775.88,3
2024,2,37.4,697.42,3
2024,2,38.9,779.58,3
2024,2,39.2,820.91,3
2024,2,39.8,834.43,3
2024,2,39.2,745.27,3
2024,2,40.9,815.28,3
2024,2,41.1,805.55,3
2024,2,38.4,738.5,3
2024,2,39.2,829.36,3
2024,2,33.6,463.72,3
2024,2,33,428.05,3
2024,2,38,786.9,3
2024,2,41.5,922.41,3
2024,2,38.5,748.66,3
2024,2,32.2,431.07,3
2024,3,40.7,1246.61,3
2024,3,40,1065.61,3
2024,3,32.7,552.96,3
2024,3,33.4,605.35,3
2024,3,33,527.32,3
2024,3,32.8,583.8,3
2024,5,37.6,755.21,3
2024,5,38.1,736.58,3
2024,5,38.6,810.85,3
2024,5,39.4,816.94,3
2024,5,38.3,761.98,3
2024,5,37.6,747.61,3
2024,5,39.7,923.95,3
2024,5,40.2,875.61,3
2024,5,35.4,727.67,3
2024,5,40.7,933.75,3
2024,5,35.2,604.49,3
2024,5,34.2,591.98,3
2024,5,35.1,643.04,3
2024,5,35,596.15,3
2024,5,35.1,593.66,3
2024,5,36.7,632.4,3
2024,5,35,583.24,3
2024,5,36,592.57,3
2024,5,35.2,596.66,3
2024,5,36.3,655.5,3
2024,5,38.7,751.95,3
2024,5,36.3,646.05,3
2024,5,36,644.3,3
2024,5,33.1,505.19,3
2024,5,34.7,567.38,3
2024,5,34,562.19,3
2024,5,33.3,535.9,3
2024,5,34.3,542.24,3
2024,5,33.7,505.21,3
2024,5,34.2,567.73,3
2024,5,34.6,559.29,3
2024,5,34.1,485.43,3
2024,5,34.8,529.43,3
2024,5,33,525.51,3
2024,5,33.3,517.54,3
2024,5,34.4,523,3
2024,5,34.2,527.34,3
2024,5,34.5,543.95,3
2024,5,35.9,608.23,3
2024,5,35.7,562.21,3
2024,5,34.3,509.88,3
2024,6,36.4,677.35,3
2005,4,39.1,859.6,4
2006,2,38.4,759.2,4
2006,3,39.2,826,4
2006,3,36.4,718,4
2006,3,38.7,887,4
2006,3,40.2,970,4
2006,3,39,854,4
2006,3,39,900,4
2006,3,38.9,852,4
2006,3,39.1,837,4
2006,3,38.4,794,4
2006,3,39.1,873,4
2006,4,32.4,450.4,4
2006,4,28.7,333.2,4
2006,4,32,431.5,4
2006,4,30.2,365.7,4
2006,4,40.3,922.9,4
2006,4,30.7,388.1,4
2006,4,31.3,438.5,4
2006,4,32.2,436.2,4
2006,4,31.5,407.7,4
2006,4,30.2,381.8,4
2006,4,32.5,458.6,4
2006,4,31,399.8,4
2006,4,37.2,731.4,4
2006,4,38,854.6,4
2006,4,39,756.8,4
2006,4,38,725.1,4
2006,4,38.7,850,4
2006,4,39,910.2,4
2006,4,36.2,660.7,4
2006,4,38.2,724.1,4
2006,4,37,732.2,4
2006,4,38.5,775.4,4
2006,4,36.5,646,4
2006,4,39.4,783.5,4
2006,4,37.5,763.4,4
2006,4,37.6,807.2,4
2006,4,38.2,900.2,4
2006,4,38,749.8,4
2006,5,38.2,819.1,4
2006,5,36.5,691.1,4
2006,5,37.5,705.8,4
2006,5,35.7,660.9,4
2006,5,40.8,1060.6,4
2006,5,37.4,765.6,4
2006,5,37.9,759.6,4
2006,5,39.7,998.4,4
2006,5,38.1,764.4,4
2006,5,35,628.1,4
2006,5,34.9,618,4
2006,5,35,390.4,4
2006,5,33.3,580.9,4
2006,5,35.3,637.5,4
2006,5,29.9,395.1,4
2006,5,30.5,425.6,4
2006,5,31.2,417.4,4
2006,5,30.3,414.3,4
2006,5,31,343.6,4
2006,5,31.1,435.4,4
2006,7,34.9,610.3,4
2006,7,34.1,638.6,4
2006,7,33.8,554,4
2006,7,37.5,784.5,4
2006,7,35.7,678.7,4
2006,7,32.7,530.1,4
2006,7,34.5,622,4
2006,7,33.2,500,4
2006,7,31.8,462.2,4
2006,7,29.5,364.5,4
2006,7,29.2,353.8,4
2007,2,36.2,697.7,4
2007,2,37.2,771.4,4
2007,2,37.5,736.1,4
2007,2,35.2,600.1,4
2007,3,39.9,1046.3,4
2007,3,39.2,955.6,4
2007,3,37.6,837.5,4
2007,3,40.5,998.9,4
2007,3,37.4,750.7,4
2007,3,37.5,895.5,4
2007,3,38.3,888.3,4
2007,3,38.9,927.6,4
2007,3,38.6,920,4
2007,3,39,847.2,4
2007,3,38.3,811.9,4
2007,3,39.5,874.7,4
2007,3,38.9,941.5,4
2007,3,38.8,832.8,4
2007,3,39.1,991.8,4
2007,3,38.8,888.3,4
2007,3,37.6,910.9,4
2007,3,36.6,805.6,4
2007,3,42.7,1289.2,4
2007,3,33.6,604.7,4
2007,3,39.6,965,4
2007,3,36.6,746.3,4
2007,3,36.3,776.8,4
2007,3,38.8,826.4,4
2007,3,37.2,802.8,4
2007,3,41,1057.4,4
2007,3,31.8,515.6,4
2007,3,35.5,628.6,4
2007,3,34.7,634.1,4
2007,3,32.5,525.5,4
2007,3,33,525.2,4
2007,3,35.7,669.9,4
2007,3,33.7,537.8,4
2007,3,34.3,569,4
2007,6,36.5,747.4,4
2007,6,37,894.7,4
2007,6,34.3,749.1,4
2007,6,37.5,875.4,4
2007,6,36.1,779.2,4
2007,6,34.6,654.2,4
2007,6,34.8,729.1,4
2007,6,35.8,713.9,4
2007,6,33.9,648.2,4
2007,6,34.1,737.8,4
2007,6,34.3,671.4,4
2007,6,33.7,608.2,4
2007,6,35.2,714.6,4
2007,6,35,645.2,4
2007,6,33.7,614.9,4
2007,6,38.3,938.5,4
2007,6,34.7,708.8,4
2007,6,33.3,601.5,4
2007,6,34.7,656.8,4
2007,6,34.2,674.3,4
2007,6,35.8,730.7,4
2007,6,35.2,670.9,4
2007,6,33,569.3,4
2007,6,32.8,547.8,4
2007,6,32.5,566,4
2007,6,32.8,584.7,4
2007,6,32.8,523.9,4
2007,6,32.2,495.3,4
2007,6,32.1,505.8,4
2007,6,32.2,513.5,4
2007,6,32,515,4
2007,6,32.7,537.1,4
2007,6,31.2,443.6,4
2007,6,30.7,474.6,4
2007,6,31.8,476.7,4
2007,6,30.2,401.2,4
2007,6,31,448.8,4
2007,6,30.3,386.3,4
2007,6,29.8,398.3,4
2007,6,29.6,360.9,4
2007,6,29.3,366.1,4
2007,6,29.7,366.8,4
2007,6,29.8,383.8,4
2008,3,34.6,613.2,4
2008,3,37,733.6,4
2008,3,36,681.1,4
2008,3,36.8,627.8,4
2008,3,36.3,744,4
2008,3,36,752.9,4
2008,3,36.47,745.4,4
2008,3,37.6,752.3,4
2008,3,37.4,676.7,4
2008,3,38.5,792,4
2008,3,39.6,858.3,4
2008,3,37,679.7,4
2008,3,37,671.3,4
2008,3,38,749.1,4
2008,3,37.6,740.5,4
2008,3,37.3,785.4,4
2008,5,36,713,4
2008,5,34.8,607.2,4
2008,5,32.7,496.3,4
2008,5,38.7,731.9,4
2008,5,32.8,521.2,4
2008,5,34.3,679.3,4
2008,5,36.9,862.1,4
2008,5,38.2,844.7,4
2008,5,34.4,575.3,4
2008,5,34,589.1,4
2008,5,35.3,666.2,4
2008,5,37,781.1,4
2008,5,34.3,615.4,4
2008,5,35,607.1,4
2008,5,34.3,588.3,4
2008,5,33,547.3,4
2008,5,35.4,682.7,4
2008,5,37,745.2,4
2008,5,34.4,588.2,4
2008,5,35.3,610.2,4
2008,5,36.7,682.5,4
2008,5,36.3,662.5,4
2008,5,34.8,638.2,4
2008,5,32.7,480.4,4
2008,5,30.6,460.2,4
2008,5,33,519.4,4
2008,5,32.4,482.5,4
2008,5,32.2,475.1,4
2008,5,33.4,495.1,4
2008,5,31.4,450.1,4
2008,5,31.4,441.1,4
2008,5,31.4,524,4
2009,5,39.1,873.4,4
2009,5,36.3,747.5,4
2009,5,36.8,762.8,4
2009,5,40.1,1011.9,4
2009,5,27.8,280.7,4
2009,5,27.5,294.7,4
2009,6,33,585.7,4
2009,7,33.9,524.3,4
2010,2,36.8,718.5,4
2010,3,42.9,1213.8,4
2010,3,42.8,1083.9,4
2010,3,40,898.1,4
2010,3,40.8,1022.2,4
2010,3,42.5,1125.3,4
2010,3,43.1,1167.9,4
2010,3,41.9,1032,4
2010,3,41.4,998.4,4
2010,3,38.8,848.7,4
2010,3,40.3,937.8,4
2010,3,37.7,862.6,4
2010,3,37.4,698.6,4
2010,3,36.9,757.3,4
2010,3,37.9,752.8,4
2010,3,38.2,797.8,4
2010,3,35,641.4,4
2010,3,37.2,731.7,4
2010,3,35,562.6,4
2010,3,35.4,647.3,4
2010,4,40.6,959.9,4
2010,4,43.4,1174.9,4
2010,4,44.9,1355.9,4
2010,4,44.4,1361.4,4
2010,4,42.7,1194.8,4
2010,4,44.4,1164.1,4
2010,4,43.8,1215,4
2010,4,34.4,597.4,4
2010,4,36.5,699.2,4
2010,4,36.6,758.2,4
2010,5,39.2,966.7,4
2010,5,48.8,1839.2,4
2010,5,40.5,1648.4,4
2010,5,38.1,902.45,4
2010,5,37.9,822.98,4
2010,5,38.5,868.96,4
2010,5,39.5,916.35,4
2010,5,39.6,920.34,4
2010,5,38.2,881.52,4
2010,5,45,1397.76,4
2010,5,37.1,797.71,4
2010,5,41.2,1113.58,4
2010,5,36.1,755.29,4
2010,5,38.1,867.19,4
2010,5,36.5,704.04,4
2010,5,35.1,605.47,4
2010,5,36.4,720.45,4
2010,5,37.8,700.5,4
2010,5,38,741.03,4
2010,5,37.8,706.94,4
2010,5,35.5,580.13,4
2010,5,35.2,594.14,4
2010,5,34.2,621.23,4
2010,5,37.8,743.39,4
2010,5,34.5,605.78,4
2010,5,35.4,660.23,4
2010,5,37.1,722.64,4
2010,5,36.6,560.8,4
2010,5,34.1,544.18,4
2010,5,35.2,653.11,4
2010,5,35.2,670.84,4
2010,5,30.5,369.2,4
2010,5,27.5,291.4,4
2010,5,30.8,381.6,4
2010,5,30.3,387.2,4
2010,5,31.5,481.8,4
2010,5,31,398.3,4
2010,5,32.8,503.7,4
2010,5,34.1,538,4
2010,5,31.4,418.4,4
2010,5,30.8,365.7,4
2010,5,30.7,416.2,4
2010,5,32.3,511.7,4
2010,5,31.8,471.9,4
2010,5,31.4,438.2,4
2010,5,31,453.8,4
2010,5,31.2,483.3,4
2010,5,28.7,393,4
2010,5,32,427,4
2010,5,32,448.3,4
2010,6,36.5,793.3,4
2010,6,36,721.3,4
2010,6,35.1,653.7,4
2011,2,34.8,589.5,4
2011,2,33.6,563.7,4
2011,3,37.8,754.3,4
2011,5,43.8,1255.6,4
2011,5,38.2,861.4,4
2011,5,40.9,1034,4
2011,5,38.8,942.7,4
2011,5,42.1,1064.1,4
2011,5,42.1,1177.9,4
2011,5,38.7,968.7,4
2011,5,37.6,813.7,4
2011,5,38,812.3,4
2011,5,36,610.6,4
2011,5,34.9,636.1,4
2011,5,34.7,585,4
2011,5,35.7,682.7,4
2011,5,39,851,4
2011,5,36.1,690,4
2011,5,35.3,617.5,4
2011,5,32.2,421.9,4
2011,5,33.9,518.3,4
2011,5,32.8,515.5,4
2011,5,34,516.3,4
2011,5,36,573.1,4
2011,5,31.5,388,4
2011,5,31,385.3,4
2011,5,31.1,349.7,4
2011,5,29.8,330,4
2011,5,29,303.1,4
2011,5,31.5,409.1,4
2011,5,29.8,390,4
2011,5,30.3,333.7,4
2011,5,29.8,366.1,4
2011,5,30.3,332.9,4
2011,5,26.1,206,4
2011,6,30.4,455.6,4
2012,3,36.9,583.1,4
2012,6,34.5,642.4,4
2012,6,34.9,599.3,4
2012,6,34.7,604.6,4
2012,6,34.4,673.9,4
2012,6,34.3,588.2,4
2012,6,32.7,511.9,4
2012,6,33.7,537,4
2012,6,32.2,472.7,4
2012,6,33.1,506,4
2012,6,34.8,646.5,4
2012,6,34.2,624.3,4
2012,6,32.3,470.1,4
2012,6,33.1,470.2,4
2012,6,32.8,510.7,4
2012,6,33.2,442.3,4
2012,6,32.7,488.7,4
2012,6,34.7,526.4,4
2012,6,33,497.8,4
2012,6,32.7,460.9,4
2012,6,32.1,475.2,4
2013,3,38.4,814.8,4
2013,3,34.9,643.4,4
2013,3,37.7,766.1,4
2013,3,37.4,760.1,4
2013,5,37.6,801.5,4
2013,5,37.8,608.7,4
2013,5,34.6,599.3,4
2013,5,36,645.6,4
2013,5,40,875.4,4
2013,5,34.6,577.4,4
2013,5,33.8,546.3,4
2013,5,34.5,566.5,4
2013,5,36.6,648.5,4
2013,5,31.5,447.3,4
2013,5,33.2,548.8,4
2013,5,32.3,479,4
2013,5,31,450.7,4
2013,5,32.8,492.1,4
2013,5,32.2,481.9,4
2013,5,32,486.5,4
2013,5,31.6,461.2,4
2013,5,34.1,575.6,4
2013,5,32.5,468.3,4
2013,5,32.5,468.9,4
2013,5,30.8,386,4
2013,5,31.9,453.9,4
2013,5,31.2,449.3,4
2013,5,29.8,341.7,4
2013,5,31.7,416.3,4
2013,5,30.8,408.6,4
2013,5,30.8,398.5,4
2013,6,36,640.4,4
2013,6,36.6,648.5,4
2013,6,37.8,758.2,4
2013,6,38.5,732.2,4
2013,6,37.4,772.3,4
2013,6,35,639.3,4
2013,6,34.1,555.8,4
2013,6,31.3,489,4
2013,6,32.8,522.4,4
2013,6,32.3,510.3,4
2013,6,33.1,510.1,4
2013,6,33.1,494.5,4
2013,6,29.8,358.2,4
2013,6,28.4,321.3,4
2013,6,30,375.4,4
2013,6,31.8,452.4,4
2013,6,31.8,423.8,4
2013,6,30.4,366.5,4
2014,4,38.2,764.1,4
2014,4,38.7,866.6,4
2014,4,37.5,795,4
2014,4,35.7,670.8,4
2014,4,39.7,877.1,4
2014,4,38.5,764.9,4
2014,4,35.3,624.3,4
2014,4,36.6,680.3,4
2014,4,34.2,632,4
2014,4,37.4,717.7,4
2014,4,37.2,750.7,4
2014,4,35.8,724.6,4
2014,4,36.3,670,4
2014,4,36.4,709,4
2014,4,40.6,915,4
2014,4,35,625.7,4
2014,4,36.5,673.8,4
2014,4,35.6,692.2,4
2014,4,37,591.3,4
2014,4,33.7,677.2,4
2014,4,36.5,622.8,4
2014,4,35.6,641.6,4
2014,4,34.1,575.3,4
2014,4,37.1,686,4
2014,4,35.2,672.1,4
2014,4,36.1,680.7,4
2014,4,34.3,582.7,4
2014,4,35,644.2,4
2014,4,34.2,529.3,4
2014,4,35.3,634.1,4
2014,4,35.2,644.9,4
2014,4,36.4,628.9,4
